instant,season,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,dy,pred
12368,2,12,0,1,1,1,0.64,0.41,0.4478,4,184.4401742437641
12369,2,13,0,1,1,1,0.64,0.41,0.3582,4,184.4401742437641
12370,2,14,0,1,1,1,0.62,0.41,0.4925,4,184.4401742437641
12371,2,15,0,1,1,1,0.66,0.39,0.2985,4,184.80742169537712
12372,2,16,0,1,1,1,0.66,0.39,0.4627,4,296.415856440687
12373,2,17,0,1,1,1,0.64,0.38,0.4478,4,571.8679282630585
12374,2,18,0,1,1,1,0.64,0.38,0.3881,4,571.5551047333531
12375,2,19,0,1,1,1,0.62,0.38,0.4179,4,371.1495384450678
12376,2,20,0,1,1,1,0.6,0.4,0.3582,4,279.2927541567383
12377,2,21,0,1,1,1,0.58,0.49,0.2537,4,210.63034051476657
12378,2,22,0,1,1,1,0.56,0.52,0.2836,4,132.59715337556298
12379,2,23,0,1,1,1,0.58,0.49,0.2985,4,73.77186482172579
12380,2,0,0,2,1,1,0.54,0.68,0.4179,5,31.56276237428902
12381,2,1,0,2,1,2,0.52,0.77,0.3284,5,14.48533557262607
12382,2,2,0,2,1,3,0.52,0.72,0.2985,5,6.921223664419182
12383,2,3,0,2,1,3,0.5,0.82,0.194,5,3.895664675745152
12384,2,4,0,2,1,3,0.5,0.82,0.194,5,4.0391807763098875
12385,2,5,0,2,1,3,0.48,0.82,0.1642,5,12.445014871344679
12386,2,6,0,2,1,1,0.48,0.82,0.2537,5,108.67057957594257
12387,2,7,0,2,1,1,0.48,0.77,0.2985,5,318.46602547891337
12388,2,8,0,2,1,2,0.48,0.77,0.2239,5,487.8684301389216
12389,2,9,0,2,1,2,0.52,0.72,0.2537,5,242.96358225182328
12390,2,10,0,2,1,2,0.52,0.63,0.2985,5,146.47721730572331
12391,2,11,0,2,1,2,0.56,0.56,0.194,5,148.44866871065935
12392,2,12,0,2,1,2,0.54,0.56,0.2239,5,184.07370709282736
12393,2,13,0,2,1,2,0.6,0.46,0.1642,5,184.16129909150268
12394,2,14,0,2,1,2,0.58,0.46,0.1642,5,184.16129909150268
12395,2,15,0,2,1,2,0.58,0.46,0.1343,5,184.16129909150268
12396,2,16,0,2,1,1,0.6,0.43,0.194,5,300.2488697792568
12397,2,17,0,2,1,1,0.6,0.43,0.0,5,575.5318324660748
12398,2,18,0,2,1,1,0.6,0.43,0.194,5,574.3024139593281
12399,2,19,0,2,1,1,0.58,0.46,0.2537,5,406.4670035924558
12400,2,20,0,2,1,1,0.56,0.49,0.2239,5,295.0980645896473
12401,2,21,0,2,1,1,0.54,0.56,0.1642,5,225.82289970201703
12402,2,22,0,2,1,1,0.56,0.52,0.1045,5,162.7127167232307
12403,2,23,0,2,1,1,0.54,0.56,0.0896,5,79.6370997286961
12404,2,0,0,3,1,1,0.52,0.59,0.0896,6,34.22342673174768
12405,2,1,0,3,1,1,0.52,0.68,0.0,6,15.641261425547812
12406,2,2,0,3,1,1,0.5,0.68,0.0,6,8.309180381515535
12407,2,3,0,3,1,1,0.46,0.82,0.0,6,4.764156714342894
12408,2,4,0,3,1,1,0.46,0.82,0.1045,6,4.837329965541861
12409,2,5,0,3,1,1,0.48,0.77,0.0,6,25.428232040986185
12410,2,6,0,3,1,1,0.48,0.77,0.0,6,116.33132936992803
12411,2,7,0,3,1,1,0.5,0.72,0.0,6,318.9904872890245
12412,2,8,0,3,1,1,0.54,0.68,0.0,6,517.2069911800392
12413,2,9,0,3,1,1,0.56,0.6,0.0896,6,242.9651939038449
12414,2,10,0,3,1,1,0.6,0.46,0.0896,6,147.23480743476026
12415,2,11,0,3,1,1,0.62,0.43,0.0896,6,149.37004233817953
12416,2,12,0,3,1,1,0.62,0.38,0.0,6,184.76164280462083
12417,2,13,0,3,1,1,0.62,0.41,0.0896,6,184.4401742437641
12418,2,14,0,3,1,1,0.64,0.38,0.0,6,184.80742169537712
12419,2,15,0,3,1,1,0.64,0.38,0.0,6,184.80742169537712
12420,2,16,0,3,1,1,0.64,0.41,0.1343,6,300.8066573358147
12421,2,17,0,3,1,1,0.62,0.43,0.1343,6,575.552835211444
12422,2,18,0,3,1,3,0.6,0.53,0.194,6,555.1685351346721
12423,2,19,0,3,1,1,0.56,0.73,0.2985,6,368.11997654018114
12424,2,20,0,3,1,1,0.54,0.73,0.2836,6,268.77748067498715
12425,2,21,0,3,1,1,0.54,0.73,0.1642,6,224.29157072787197
12426,2,22,0,3,1,1,0.52,0.77,0.0896,6,167.71598478529702
12427,2,23,0,3,1,1,0.52,0.77,0.0,6,94.60129291969557
12428,2,0,0,4,1,1,0.52,0.77,0.1343,7,43.3416565738399
12429,2,1,0,4,1,1,0.52,0.77,0.1642,7,17.71617908633732
12430,2,2,0,4,1,1,0.52,0.77,0.0896,7,8.687824898954611
12431,2,3,0,4,1,1,0.5,0.77,0.1045,7,5.157385930419802
12432,2,4,0,4,1,1,0.46,0.88,0.1045,7,4.961424815423168
12433,2,5,0,4,1,1,0.48,0.82,0.0896,7,25.362137683705807
12434,2,6,0,4,1,1,0.46,0.88,0.1045,7,119.84579208065918
12435,2,7,0,4,1,1,0.5,0.82,0.1642,7,323.7095608623945
12436,2,8,0,4,1,1,0.52,0.77,0.0,7,519.5885199087385
12437,2,9,0,4,1,1,0.58,0.68,0.0,7,242.65678607701935
12438,2,10,0,4,1,1,0.6,0.64,0.0896,7,146.55540555635537
12439,2,11,0,4,1,1,0.66,0.47,0.2239,7,148.97167522571732
12440,2,12,0,4,1,1,0.7,0.42,0.0,7,184.4401742437641
12441,2,13,0,4,1,1,0.7,0.37,0.2836,7,184.76164280462083
12442,2,14,0,4,1,1,0.72,0.37,0.2537,7,184.80742169537712
12443,2,15,0,4,1,1,0.74,0.3,0.0,7,184.61178025080469
12444,2,16,0,4,1,1,0.72,0.34,0.2239,7,305.11199194846114
12445,2,17,0,4,1,1,0.72,0.34,0.2537,7,571.7971754557769
12446,2,18,0,4,1,1,0.7,0.34,0.2836,7,571.2401094221752
12447,2,19,0,4,1,1,0.7,0.34,0.2836,7,404.94384619990115
12448,2,20,0,4,1,1,0.66,0.36,0.2985,7,299.6761093748064
12449,2,21,0,4,1,1,0.62,0.41,0.3284,7,230.39817715165356
12450,2,22,0,4,1,1,0.6,0.46,0.1642,7,188.01340200109996
12451,2,23,0,4,1,1,0.56,0.52,0.1343,7,122.5790306396702
12452,2,0,0,5,1,1,0.56,0.56,0.1642,8,61.83890038734875
12453,2,1,0,5,1,1,0.56,0.56,0.1642,8,31.563338999216175
12454,2,2,0,5,1,1,0.56,0.56,0.0,8,16.69843967965427
12455,2,3,0,5,1,1,0.54,0.6,0.0896,8,6.862721394754166
12456,2,4,0,5,1,1,0.52,0.63,0.0,8,6.729142402298954
12457,2,5,0,5,1,1,0.5,0.72,0.1045,8,25.502210211545385
12458,2,6,0,5,1,1,0.52,0.68,0.0896,8,111.33572101082304
12459,2,7,0,5,1,1,0.52,0.72,0.1045,8,317.79414633820704
12460,2,8,0,5,1,1,0.58,0.6,0.0896,8,510.28773270826133
12461,2,9,0,5,1,1,0.62,0.53,0.1642,8,228.26069196871003
12462,2,10,0,5,1,1,0.66,0.47,0.2537,8,209.9258613164174
12463,2,11,0,5,1,1,0.7,0.42,0.2537,8,213.21176431368767
12464,2,12,0,5,1,1,0.72,0.39,0.3284,8,246.67856613371166
12465,2,13,0,5,1,1,0.74,0.37,0.2537,8,246.04266881581304
12466,2,14,0,5,1,1,0.76,0.31,0.3881,8,247.78175739237915
12467,2,15,0,5,1,1,0.76,0.29,0.2836,8,258.12697514182804
12468,2,16,0,5,1,1,0.76,0.29,0.2985,8,360.48334994406656
12469,2,17,0,5,1,1,0.76,0.29,0.194,8,558.3697135732501
12470,2,18,0,5,1,1,0.76,0.27,0.2239,8,560.6431478332456
12471,2,19,0,5,1,1,0.74,0.3,0.2239,8,398.75839895667593
12472,2,20,0,5,1,1,0.72,0.32,0.1343,8,285.01905096485444
12473,2,21,0,5,1,1,0.7,0.37,0.1343,8,231.6788872811492
12474,2,22,0,5,1,1,0.68,0.41,0.1045,8,190.64208790270865
12475,2,23,0,5,1,1,0.64,0.57,0.1642,8,159.8555313944331
12476,2,0,0,6,0,1,0.64,0.53,0.1045,9,117.6337054883949
12477,2,1,0,6,0,1,0.64,0.53,0.0896,9,87.32278751643821
12478,2,2,0,6,0,1,0.64,0.5,0.2239,9,56.92738054814181
12479,2,3,0,6,0,1,0.62,0.57,0.0,9,33.09147613858053
12480,2,4,0,6,0,1,0.62,0.57,0.0,9,10.946224316027873
12481,2,5,0,6,0,1,0.6,0.56,0.1045,9,12.417819226607724
12482,2,6,0,6,0,1,0.56,0.64,0.1045,9,28.91726236202963
12483,2,7,0,6,0,1,0.58,0.64,0.1045,9,56.46450404854864
12484,2,8,0,6,0,1,0.62,0.61,0.1045,9,128.58210767566217
12485,2,9,0,6,0,1,0.64,0.57,0.1642,9,220.24554628542597
12486,2,10,0,6,0,1,0.7,0.51,0.1045,9,369.87762118152136
12487,2,11,0,6,0,1,0.76,0.35,0.0,9,424.26362426194015
12488,2,12,0,6,0,1,0.8,0.29,0.2537,9,448.6916484536302
12489,2,13,0,6,0,1,0.82,0.24,0.2836,9,448.88956525773995
12490,2,14,0,6,0,1,0.82,0.23,0.194,9,449.5161646292805
12491,2,15,0,6,0,1,0.84,0.2,0.2985,9,448.35020190733303
12492,2,16,0,6,0,1,0.82,0.24,0.194,9,449.58358486889574
12493,2,17,0,6,0,1,0.84,0.24,0.0,9,425.29512726486684
12494,2,18,0,6,0,1,0.82,0.24,0.2239,9,422.04888450977245
12495,2,19,0,6,0,1,0.8,0.29,0.1642,9,346.4945916551181
12496,2,20,0,6,0,1,0.76,0.35,0.2239,9,273.91841603680734
12497,2,21,0,6,0,1,0.74,0.4,0.194,9,230.38878732337113
12498,2,22,0,6,0,1,0.7,0.58,0.1642,9,189.50266629144252
12499,2,23,0,6,0,1,0.68,0.61,0.1642,9,152.99687434626577
12500,2,0,0,0,0,1,0.66,0.69,0.1045,10,115.67658804381948
12501,2,1,0,0,0,1,0.64,0.73,0.1343,10,90.64016180480814
12502,2,2,0,0,0,1,0.64,0.69,0.1343,10,72.01354042419737
12503,2,3,0,0,0,1,0.64,0.73,0.1045,10,32.8870820497899
12504,2,4,0,0,0,1,0.62,0.78,0.0896,10,11.6819435073633
12505,2,5,0,0,0,1,0.62,0.69,0.0896,10,11.826107294437916
12506,2,6,0,0,0,1,0.62,0.73,0.0,10,20.589066155925842
12507,2,7,0,0,0,1,0.6,0.78,0.1045,10,45.87490915083634
12508,2,8,0,0,0,1,0.64,0.73,0.0896,10,96.48877775637486
12509,2,9,0,0,0,1,0.7,0.58,0.0,10,194.12488733263757
12510,2,10,0,0,0,1,0.76,0.4,0.1045,10,366.96375770634387
12511,2,11,0,0,0,1,0.76,0.45,0.0896,10,412.5010048319487
12512,2,12,0,0,0,1,0.82,0.3,0.0,10,445.74833635325206
12513,2,13,0,0,0,1,0.84,0.28,0.1343,10,445.88045283639036
12514,2,14,0,0,0,1,0.84,0.3,0.1343,10,445.789269024905
12515,2,15,0,0,0,1,0.84,0.3,0.2239,10,445.4211388200312
12516,2,16,0,0,0,1,0.84,0.36,0.2836,10,428.40068892723303
12517,2,17,0,0,0,1,0.82,0.41,0.2836,10,400.40233392700515
12518,2,18,0,0,0,1,0.82,0.38,0.2239,10,398.38047908874154
12519,2,19,0,0,0,1,0.82,0.28,0.2836,10,337.3930132573926
12520,2,20,0,0,0,1,0.76,0.48,0.1642,10,259.3287802890245
12521,2,21,0,0,0,1,0.72,0.62,0.1642,10,189.68334064557695
12522,2,22,0,0,0,1,0.7,0.65,0.1642,10,137.73425030388677
12523,2,23,0,0,0,1,0.72,0.58,0.1045,10,78.46193530541173
12524,2,0,0,1,1,1,0.7,0.65,0.1045,11,36.185323147773616
12525,2,1,0,1,1,1,0.66,0.74,0.1642,11,15.86501636519658
12526,2,2,0,1,1,1,0.66,0.74,0.1045,11,8.319766901384906
12527,2,3,0,1,1,1,0.64,0.78,0.1045,11,5.322741903893085
12528,2,4,0,1,1,1,0.64,0.78,0.1343,11,5.4329762803201085
12529,2,5,0,1,1,1,0.64,0.78,0.1343,11,24.718071408313065
12530,2,6,0,1,1,1,0.62,0.83,0.1045,11,112.34003113301192
12531,2,7,0,1,1,1,0.64,0.78,0.1045,11,308.3181025944095
12532,2,8,0,1,1,1,0.66,0.74,0.1343,11,460.58175442163304
12533,2,9,0,1,1,1,0.7,0.65,0.1343,11,223.88342496474024
12534,2,10,0,1,1,1,0.72,0.62,0.1642,11,146.53325916560843
12535,2,11,0,1,1,2,0.76,0.48,0.2239,11,148.78401371239673
12536,2,12,0,1,1,2,0.8,0.43,0.194,11,183.75980076973846
12537,2,13,0,1,1,2,0.8,0.41,0.2985,11,183.7798997050374
12538,2,14,0,1,1,2,0.82,0.34,0.2836,11,183.82416798913044
12539,2,15,0,1,1,1,0.8,0.41,0.3582,11,183.7798997050374
12540,2,16,0,1,1,2,0.8,0.41,0.4179,11,294.9384279970893
12541,2,17,0,1,1,2,0.8,0.41,0.3582,11,542.7248973456202
12542,2,18,0,1,1,2,0.8,0.43,0.2985,11,542.3964008992481
12543,2,19,0,1,1,2,0.76,0.48,0.3284,11,396.92635845290386
12544,2,20,0,1,1,2,0.74,0.48,0.2239,11,283.747366461336
12545,2,21,0,1,1,2,0.72,0.58,0.194,11,203.05161340209227
12546,2,22,0,1,1,2,0.72,0.58,0.194,11,137.91094958677465
12547,2,23,0,1,1,2,0.7,0.58,0.2239,11,77.74468395037735
12548,2,0,0,2,1,2,0.7,0.58,0.2239,12,35.28535599125143
12549,2,1,0,2,1,2,0.68,0.65,0.1642,12,15.634980007255706
12550,2,2,0,2,1,2,0.68,0.65,0.194,12,8.324706065063992
12551,2,3,0,2,1,2,0.66,0.69,0.2537,12,5.109845952508203
12552,2,4,0,2,1,3,0.6,0.88,0.1642,12,4.482924115732242
12553,2,5,0,2,1,3,0.6,0.88,0.1343,12,12.740277964795254
12554,2,6,0,2,1,2,0.6,0.88,0.1343,12,113.42463950118038
12555,2,7,0,2,1,3,0.62,0.88,0.2537,12,129.8589179111252
12556,2,8,0,2,1,2,0.62,0.88,0.2239,12,477.19862834304143
12557,2,9,0,2,1,2,0.64,0.89,0.2836,12,224.40973968011014
12558,2,10,0,2,1,3,0.64,0.89,0.2836,12,103.7750494945498
12559,2,11,0,2,1,3,0.66,0.83,0.3582,12,110.6415216549586
12560,2,12,0,2,1,3,0.66,0.83,0.2537,12,112.11616462576933
12561,2,13,0,2,1,3,0.66,0.83,0.194,12,112.15278350042358
12562,2,14,0,2,1,3,0.64,0.89,0.2537,12,103.33237147597701
12563,2,15,0,2,1,3,0.66,0.89,0.194,12,104.77135460108967
12564,2,16,0,2,1,2,0.66,0.89,0.2836,12,195.78021138789268
12565,2,17,0,2,1,2,0.66,0.89,0.2836,12,317.06125656889895
12566,2,18,0,2,1,1,0.68,0.83,0.194,12,470.9308077727958
12567,2,19,0,2,1,1,0.68,0.83,0.194,12,307.5321066413346
12568,2,20,0,2,1,1,0.68,0.83,0.194,12,235.2894574456477
12569,2,21,0,2,1,1,0.68,0.83,0.1045,12,190.44733604721205
12570,2,22,0,2,1,1,0.66,0.94,0.1045,12,141.38862986417803
12571,2,23,0,2,1,3,0.66,0.94,0.2239,12,57.846102476544345
12572,2,0,0,3,1,2,0.66,0.94,0.194,13,29.58331903954062
12573,2,1,0,3,1,1,0.64,0.78,0.0,13,15.350069764557672
12574,2,2,0,3,1,1,0.62,0.83,0.1343,13,8.118452232053807
12575,2,3,0,3,1,1,0.62,0.83,0.194,13,5.31608223377861
12576,2,4,0,3,1,1,0.6,0.83,0.1343,13,5.452679109191381
12577,2,5,0,3,1,1,0.6,0.83,0.194,13,25.279710419158267
12578,2,6,0,3,1,1,0.6,0.83,0.2239,13,116.10201718154951
12579,2,7,0,3,1,1,0.6,0.83,0.2985,13,317.5855348907307
12580,2,8,0,3,1,2,0.62,0.73,0.5224,13,479.1907334726122
12581,2,9,0,3,1,2,0.64,0.69,0.5821,13,231.34526994867144
12582,2,10,0,3,1,2,0.64,0.65,0.4179,13,146.47721730572331
12583,2,11,0,3,1,2,0.66,0.54,0.4478,13,148.44866871065935
12584,2,12,0,3,1,2,0.68,0.44,0.4179,13,184.4401742437641
12585,2,13,0,3,1,2,0.7,0.45,0.3881,13,184.16129909150268
12586,2,14,0,3,1,2,0.72,0.37,0.4179,13,184.80742169537712
12587,2,15,0,3,1,1,0.72,0.32,0.4925,13,185.10050703622335
12588,2,16,0,3,1,1,0.72,0.3,0.4925,13,299.82263874635305
12589,2,17,0,3,1,1,0.72,0.32,0.4925,13,570.5350463828817
12590,2,18,0,3,1,1,0.72,0.32,0.4478,13,570.2222228531763
12591,2,19,0,3,1,1,0.7,0.34,0.3881,13,395.45450761982966
12592,2,20,0,3,1,1,0.68,0.36,0.4179,13,289.8057417993243
12593,2,21,0,3,1,1,0.64,0.44,0.3582,13,226.351839696158
12594,2,22,0,3,1,1,0.62,0.5,0.2985,13,168.46851232362826
12595,2,23,0,3,1,1,0.62,0.5,0.2836,13,97.5282284810766
12596,2,0,0,4,1,1,0.6,0.53,0.2985,14,45.907732731541635
12597,2,1,0,4,1,1,0.6,0.56,0.2239,14,18.492256575840354
12598,2,2,0,4,1,2,0.62,0.53,0.2537,14,8.658688187856038
12599,2,3,0,4,1,2,0.62,0.53,0.2836,14,5.460628941369404
12600,2,4,0,4,1,2,0.6,0.56,0.2537,14,5.552470924986434
12601,2,5,0,4,1,2,0.6,0.56,0.2537,14,21.69534435722974
12602,2,6,0,4,1,1,0.58,0.6,0.2836,14,113.49345607056595
12603,2,7,0,4,1,1,0.6,0.6,0.2836,14,319.2588291967117
12604,2,8,0,4,1,1,0.6,0.64,0.3284,14,481.5333084368751
12605,2,9,0,4,1,1,0.62,0.61,0.2239,14,225.8551713794591
12606,2,10,0,4,1,1,0.64,0.65,0.4179,14,146.55540555635537
12607,2,11,0,4,1,1,0.66,0.57,0.2537,14,148.52685696129137
12608,2,12,0,4,1,2,0.66,0.61,0.2239,14,184.03937389913932
12609,2,13,0,4,1,1,0.68,0.57,0.1642,14,184.07370709282736
12610,2,14,0,4,1,1,0.7,0.54,0.2836,14,184.07370709282736
12611,2,15,0,4,1,1,0.74,0.48,0.2985,14,184.04062443786873
12612,2,16,0,4,1,1,0.72,0.51,0.2836,14,296.14898417158196
12613,2,17,0,4,1,1,0.72,0.48,0.2239,14,571.719518787141
12614,2,18,0,4,1,1,0.74,0.42,0.194,14,560.7542034888132
12615,2,19,0,4,1,1,0.7,0.48,0.2537,14,405.2900951876905
12616,2,20,0,4,1,1,0.66,0.65,0.2537,14,296.3519528014217
12617,2,21,0,4,1,1,0.64,0.65,0.1642,14,226.7433207376855
12618,2,22,0,4,1,2,0.64,0.65,0.2239,14,179.73725770308164
12619,2,23,0,4,1,2,0.62,0.69,0.1642,14,109.44229698474194
12620,2,0,0,5,1,1,0.6,0.73,0.1642,15,62.628743985553974
12621,2,1,0,5,1,1,0.58,0.78,0.194,15,26.002055538586216
12622,2,2,0,5,1,1,0.56,0.83,0.1045,15,16.107716379418957
12623,2,3,0,5,1,1,0.56,0.83,0.1642,15,6.732097201348529
12624,2,4,0,5,1,1,0.56,0.83,0.1642,15,6.617428004723072
12625,2,5,0,5,1,1,0.54,0.88,0.1045,15,25.284891345983787
12626,2,6,0,5,1,1,0.54,0.83,0.1343,15,111.49644748064848
12627,2,7,0,5,1,1,0.56,0.83,0.1642,15,316.92599937047413
12628,2,8,0,5,1,1,0.6,0.69,0.1642,15,484.9867056318432
12629,2,9,0,5,1,1,0.62,0.65,0.1642,15,228.1273319842016
12630,2,10,0,5,1,1,0.64,0.57,0.1642,15,202.12053526999944
12631,2,11,0,5,1,1,0.66,0.5,0.194,15,203.55414285039475
12632,2,12,0,5,1,1,0.7,0.45,0.1642,15,244.94671852051155
12633,2,13,0,5,1,1,0.7,0.42,0.2537,15,247.38172456605855
12634,2,14,0,5,1,1,0.72,0.39,0.194,15,247.72443272993178
12635,2,15,0,5,1,1,0.72,0.39,0.194,15,247.85054179408618
12636,2,16,0,5,1,1,0.72,0.37,0.194,15,364.15449697323874
12637,2,17,0,5,1,1,0.74,0.37,0.2836,15,557.7040836745401
12638,2,18,0,5,1,1,0.72,0.39,0.2239,15,570.6153742790244
12639,2,19,0,5,1,1,0.7,0.42,0.1642,15,399.968678798565
12640,2,20,0,5,1,1,0.68,0.44,0.194,15,284.4110151252352
12641,2,21,0,5,1,1,0.66,0.5,0.1045,15,224.40340959262107
12642,2,22,0,5,1,1,0.64,0.53,0.1343,15,188.80591942621857
12643,2,23,0,5,1,1,0.62,0.53,0.2537,15,161.50755490234542
12644,2,0,0,6,0,1,0.58,0.56,0.1343,16,119.77594437445343
12645,2,1,0,6,0,1,0.56,0.56,0.0,16,93.70329895260272
12646,2,2,0,6,0,1,0.58,0.53,0.0,16,62.41543080293368
12647,2,3,0,6,0,1,0.56,0.6,0.0896,16,29.638948045584787
12648,2,4,0,6,0,1,0.54,0.68,0.1343,16,10.97628818988811
12649,2,5,0,6,0,1,0.54,0.68,0.1045,16,12.737717260116906
12650,2,6,0,6,0,1,0.54,0.68,0.194,16,28.366675244228194
12651,2,7,0,6,0,1,0.54,0.68,0.194,16,54.843868986669634
12652,2,8,0,6,0,1,0.58,0.64,0.1642,16,132.7975520956781
12653,2,9,0,6,0,1,0.6,0.6,0.0896,16,223.01390597350448
12654,2,10,0,6,0,1,0.64,0.47,0.194,16,363.8896832203918
12655,2,11,0,6,0,1,0.66,0.39,0.1642,16,416.77804230427137
12656,2,12,0,6,0,1,0.68,0.41,0.1045,16,454.80607499678945
12657,2,13,0,6,0,1,0.72,0.34,0.1642,16,458.81518881801543
12658,2,14,0,6,0,1,0.72,0.37,0.2239,16,458.59520406768706
12659,2,15,0,6,0,1,0.74,0.35,0.2537,16,450.6952701876961
12660,2,16,0,6,0,2,0.72,0.37,0.1045,16,458.36732085586783
12661,2,17,0,6,0,2,0.72,0.37,0.2537,16,407.0883759694509
12662,2,18,0,6,0,2,0.72,0.37,0.2239,16,403.5682659162742
12663,2,19,0,6,0,2,0.7,0.42,0.194,16,346.04042753981304
12664,2,20,0,6,0,2,0.66,0.47,0.194,16,267.9898226070976
12665,2,21,0,6,0,2,0.64,0.5,0.2239,16,217.51546744606202
12666,2,22,0,6,0,1,0.62,0.53,0.2985,16,189.90859822023506
12667,2,23,0,6,0,1,0.6,0.53,0.2985,16,159.02424461713406
12668,2,0,0,0,0,1,0.56,0.56,0.1343,17,118.7163101243064
12669,2,1,0,0,0,1,0.56,0.6,0.1642,17,97.93334590222601
12670,2,2,0,0,0,1,0.56,0.56,0.0896,17,75.50330300517219
12671,2,3,0,0,0,1,0.54,0.64,0.1045,17,33.52830580962106
12672,2,4,0,0,0,1,0.54,0.64,0.0896,17,10.774439461864876
12673,2,5,0,0,0,1,0.54,0.68,0.1343,17,11.273201638125098
12674,2,6,0,0,0,1,0.52,0.72,0.1045,17,19.650427783755106
12675,2,7,0,0,0,1,0.52,0.72,0.0896,17,48.09315603809233
12676,2,8,0,0,0,1,0.56,0.68,0.2537,17,98.60246588250136
12677,2,9,0,0,0,1,0.56,0.68,0.1642,17,193.62380284183436
12678,2,10,0,0,0,1,0.58,0.64,0.0,17,372.4946385967886
12679,2,11,0,0,0,1,0.62,0.57,0.1045,17,411.1786629507814
12680,2,12,0,0,0,1,0.62,0.57,0.0,17,444.03951698050577
12681,2,13,0,0,0,1,0.64,0.53,0.1642,17,444.92821038726845
12682,2,14,0,0,0,1,0.64,0.53,0.0,17,444.92821038726845
12683,2,15,0,0,0,1,0.66,0.5,0.2239,17,444.94882467269065
12684,2,16,0,0,0,1,0.66,0.54,0.2985,17,429.95109074971725
12685,2,17,0,0,0,1,0.64,0.57,0.2239,17,396.71861841064964
12686,2,18,0,0,0,1,0.64,0.53,0.194,17,396.88870617540977
12687,2,19,0,0,0,1,0.64,0.53,0.1642,17,335.59126303750327
12688,2,20,0,0,0,1,0.62,0.57,0.194,17,257.851613821408
12689,2,21,0,0,0,1,0.62,0.57,0.194,17,188.16272780098078
12690,2,22,0,0,0,1,0.6,0.6,0.194,17,135.81425789067384
12691,2,23,0,0,0,1,0.58,0.64,0.194,17,72.62903503315445
12692,2,0,0,1,1,1,0.56,0.73,0.2537,18,31.438415899797466
12693,2,1,0,1,1,1,0.54,0.77,0.2239,18,14.979613353255365
12694,2,2,0,1,1,1,0.54,0.77,0.2239,18,8.547346917065287
12695,2,3,0,1,1,2,0.52,0.83,0.2239,18,4.986015641618044
12696,2,4,0,1,1,2,0.54,0.77,0.194,18,5.1346450626632425
12697,2,5,0,1,1,3,0.52,0.83,0.1343,18,11.72618540006843
12698,2,6,0,1,1,3,0.52,0.88,0.1343,18,53.19680562950956
12699,2,7,0,1,1,3,0.52,0.94,0.2239,18,114.6820567243539
12700,2,8,0,1,1,2,0.54,0.83,0.194,18,458.2000455831186
12701,2,9,0,1,1,2,0.54,0.83,0.2239,18,241.47953733961873
12702,2,10,0,1,1,3,0.54,0.88,0.1045,18,81.91671665476788
12703,2,11,0,1,1,2,0.54,0.88,0.1642,18,147.73157511215416
12704,2,12,0,1,1,3,0.56,0.78,0.1343,18,115.22152447876083
12705,2,13,0,1,1,2,0.58,0.73,0.1343,18,183.913293255706
12706,2,14,0,1,1,2,0.58,0.68,0.194,18,183.913293255706
12707,2,15,0,1,1,2,0.6,0.69,0.194,18,183.913293255706
12708,2,16,0,1,1,2,0.6,0.73,0.194,18,294.96396210576876
12709,2,17,0,1,1,2,0.6,0.73,0.194,18,559.1828731214702
12710,2,18,0,1,1,2,0.62,0.69,0.1642,18,563.3866185395881
12711,2,19,0,1,1,2,0.62,0.73,0.0896,18,376.13276841382446
12712,2,20,0,1,1,2,0.62,0.73,0.1343,18,273.9020069159903
12713,2,21,0,1,1,2,0.62,0.73,0.1045,18,198.31738560163657
12714,2,22,0,1,1,2,0.62,0.73,0.1642,18,130.68414915216724
12715,2,23,0,1,1,3,0.6,0.78,0.194,18,58.41749111725627
12716,2,0,0,2,1,2,0.6,0.78,0.1642,19,31.7321324322802
12717,2,1,0,2,1,2,0.6,0.78,0.1642,19,14.566950152169149
12718,2,2,0,2,1,2,0.6,0.78,0.1343,19,8.054353695641055
12719,2,3,0,2,1,2,0.6,0.78,0.1045,19,5.264863579164947
12720,2,4,0,2,1,2,0.6,0.78,0.1343,19,5.38689159121987
12721,2,5,0,2,1,2,0.6,0.78,0.194,19,21.914167465165377
12722,2,6,0,2,1,2,0.6,0.78,0.1045,19,113.03990228258738
12723,2,7,0,2,1,2,0.6,0.78,0.1343,19,298.26383469895404
12724,2,8,0,2,1,2,0.6,0.78,0.1642,19,476.05811217266563
12725,2,9,0,2,1,1,0.64,0.73,0.0896,19,225.25865631228635
12726,2,10,0,2,1,1,0.64,0.73,0.0896,19,146.50589626238263
12727,2,11,0,2,1,1,0.66,0.69,0.1343,19,148.29382154790136
12728,2,12,0,2,1,1,0.7,0.65,0.0896,19,183.913293255706
12729,2,13,0,2,1,1,0.74,0.58,0.1343,19,183.99744034323464
12730,2,14,0,2,1,1,0.76,0.58,0.1045,19,183.94844490753346
12731,2,15,0,2,1,1,0.78,0.59,0.1642,19,183.8611691718536
12732,2,16,0,2,1,1,0.8,0.55,0.2239,19,299.2664851708409
12733,2,17,0,2,1,1,0.8,0.55,0.194,19,552.8369943955283
12734,2,18,0,2,1,1,0.8,0.55,0.1642,19,553.5359019215667
12735,2,19,0,2,1,1,0.8,0.59,0.2239,19,399.8230612257863
12736,2,20,0,2,1,1,0.8,0.55,0.2537,19,296.2604700938136
