instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,dy,pred
12297,2,1,6,13,0,5,1,1,0.72,0.6818,0.7,0.2985,1,298.6999783374441
12298,2,1,6,14,0,5,1,3,0.72,0.6818,0.66,0.2836,1,298.4392969112706
12299,2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836,1,304.95453804333636
12300,2,1,6,16,0,5,1,3,0.74,0.6818,0.58,0.4478,1,327.80495064502225
12301,2,1,6,17,0,5,1,3,0.7,0.6515,0.7,0.2537,1,302.61992782716743
12302,2,1,6,18,0,5,1,3,0.62,0.5606,0.88,0.3582,1,256.9763269052438
12303,2,1,6,19,0,5,1,3,0.62,0.5606,0.88,0.3582,1,263.49156803730955
12304,2,1,6,20,0,5,1,3,0.62,0.5455,0.94,0.2537,1,255.04600477439803
12305,2,1,6,21,0,5,1,3,0.64,0.5909,0.78,0.2537,1,298.13728711272597
12306,2,1,6,22,0,5,1,3,0.6,0.5455,0.88,0.1343,1,273.6034082637583
12307,2,1,6,23,0,5,1,3,0.6,0.5455,0.88,0.1343,1,280.11864939582404
12308,2,1,6,0,0,6,0,2,0.56,0.5303,0.83,0.1343,2,140.0020876618235
12309,2,1,6,1,0,6,0,2,0.56,0.5303,0.83,0.1045,2,145.91214745137052
12310,2,1,6,2,0,6,0,2,0.54,0.5152,0.88,0.0,2,137.9353317352266
12311,2,1,6,3,0,6,0,1,0.56,0.5303,0.73,0.2537,2,183.16836959521686
12312,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.2836,2,192.88688368659894
12313,2,1,6,5,0,6,0,1,0.5,0.4848,0.72,0.194,2,181.7712375991165
12314,2,1,6,6,0,6,0,2,0.5,0.4848,0.77,0.194,2,174.57366785209388
12315,2,1,6,7,0,6,0,1,0.52,0.5,0.72,0.1045,2,197.89660154462553
12316,2,1,6,8,0,6,0,1,0.54,0.5152,0.64,0.1642,2,222.5094297596661
12317,2,1,6,9,0,6,0,1,0.56,0.5303,0.6,0.2537,2,241.71551412515097
12318,2,1,6,10,0,6,0,1,0.6,0.6212,0.53,0.2985,2,284.9033938094175
12319,2,1,6,11,0,6,0,1,0.58,0.5455,0.46,0.2836,2,281.2179549316801
12320,2,1,6,12,0,6,0,1,0.62,0.6212,0.43,0.3582,2,315.14003549191887
12321,2,1,6,13,0,6,0,1,0.62,0.6212,0.41,0.2537,2,322.5262645727346
12322,2,1,6,14,0,6,0,1,0.64,0.6212,0.38,0.2985,2,335.4689295163125
12323,2,1,6,15,0,6,0,1,0.64,0.6212,0.38,0.2537,2,341.074367824726
12324,2,1,6,16,0,6,0,1,0.64,0.6212,0.38,0.2537,2,347.5896089567917
12325,2,1,6,17,0,6,0,1,0.64,0.6212,0.36,0.0,2,351.9458697052653
12326,2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0.0,2,358.46111083733103
12327,2,1,6,19,0,6,0,1,0.64,0.6212,0.36,0.1642,2,368.3109417828723
12328,2,1,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836,2,377.71971745152894
12329,2,1,6,21,0,6,0,1,0.6,0.6212,0.4,0.1045,2,372.08697284368577
12330,2,1,6,22,0,6,0,1,0.58,0.5455,0.46,0.1343,2,349.8536082421865
12331,2,1,6,23,0,6,0,1,0.56,0.5303,0.52,0.1045,2,341.8716587109842
12332,2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,3,167.00623895151477
12333,2,1,6,1,0,0,0,1,0.54,0.5152,0.56,0.1343,3,178.90063646581518
12334,2,1,6,2,0,0,0,1,0.52,0.5,0.59,0.1045,3,175.4084633355835
12335,2,1,6,3,0,0,0,1,0.52,0.5,0.63,0.1045,3,175.93733593302156
12336,2,1,6,4,0,0,0,1,0.5,0.4848,0.72,0.0896,3,163.76820067210772
12337,2,1,6,5,0,0,0,1,0.5,0.4848,0.68,0.0,3,174.4502046914965
12338,2,1,6,6,0,0,0,1,0.46,0.4545,0.82,0.1045,3,152.3359958907603
12339,2,1,6,7,0,0,0,1,0.5,0.4848,0.68,0.1045,3,189.6028832741919
12340,2,1,6,8,0,0,0,1,0.54,0.5152,0.6,0.0896,3,217.61318384186947
12341,2,1,6,9,0,0,0,1,0.6,0.6212,0.46,0.194,3,277.3744710081329
12342,2,1,6,10,0,0,0,1,0.62,0.6212,0.43,0.2239,3,290.01454528045156
12343,2,1,6,11,0,0,0,1,0.64,0.6212,0.41,0.2537,3,301.1559966092392
12344,2,1,6,12,0,0,0,1,0.66,0.6212,0.39,0.2985,3,312.60206941916033
12345,2,1,6,13,0,0,0,1,0.68,0.6364,0.36,0.2836,3,328.2169527997454
12346,2,1,6,14,0,0,0,1,0.68,0.6364,0.36,0.3284,3,335.6419967554633
12347,2,1,6,15,0,0,0,1,0.7,0.6364,0.34,0.0,3,339.509087114781
12348,2,1,6,16,0,0,0,1,0.7,0.6364,0.34,0.2985,3,352.0862957214049
12349,2,1,6,17,0,0,0,1,0.7,0.6364,0.34,0.2537,3,357.69173402981835
12350,2,1,6,18,0,0,0,1,0.7,0.6364,0.34,0.2537,3,364.2069751618841
12351,2,1,6,19,0,0,0,1,0.68,0.6364,0.34,0.2836,3,370.30158385945344
12352,2,1,6,20,0,0,0,1,0.66,0.6212,0.39,0.194,3,362.60180215712205
12353,2,1,6,21,0,0,0,1,0.62,0.6212,0.43,0.1642,3,360.4698042382628
12354,2,1,6,22,0,0,0,1,0.62,0.6212,0.5,0.3881,3,361.0558837431173
12355,2,1,6,23,0,0,0,1,0.58,0.5455,0.53,0.1045,3,335.91989280988196
12356,2,1,6,0,0,1,1,1,0.58,0.5455,0.53,0.0,4,184.98087471486494
12357,2,1,6,1,0,1,1,3,0.56,0.5303,0.6,0.1642,4,166.98240378439235
12358,2,1,6,2,0,1,1,1,0.56,0.5303,0.6,0.2239,4,187.1697388329773
12359,2,1,6,3,0,1,1,2,0.56,0.5303,0.6,0.1642,4,186.24273625932753
12360,2,1,6,4,0,1,1,1,0.54,0.5152,0.64,0.0896,4,186.59957504003725
12361,2,1,6,5,0,1,1,1,0.52,0.5,0.68,0.0,4,180.39638547136278
12362,2,1,6,6,0,1,1,1,0.52,0.5,0.68,0.0,4,186.91162660342846
12363,2,1,6,7,0,1,1,1,0.56,0.5303,0.6,0.2239,4,219.74594449330587
12364,2,1,6,8,0,1,1,1,0.6,0.6212,0.49,0.2239,4,268.0103898885477
12365,2,1,6,9,0,1,1,1,0.62,0.6212,0.43,0.2836,4,285.7454219043559
12366,2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627,4,299.91887237535957
12367,2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925,4,311.52907125091474
12368,2,1,6,12,0,1,1,1,0.64,0.6212,0.41,0.4478,4,312.64676396823165
12369,2,1,6,13,0,1,1,1,0.64,0.6212,0.41,0.3582,4,317.3423994529928
12370,2,1,6,14,0,1,1,1,0.62,0.6212,0.41,0.4925,4,325.5571736592518
12371,2,1,6,15,0,1,1,1,0.66,0.6212,0.39,0.2985,4,333.18151707641573
12372,2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,4,343.031348021957
12373,2,1,6,17,0,1,1,1,0.64,0.6212,0.38,0.4478,4,349.712746029531
12374,2,1,6,18,0,1,1,1,0.64,0.6212,0.38,0.3881,4,355.01559366668505
12375,2,1,6,19,0,1,1,1,0.62,0.6212,0.38,0.4179,4,361.1081715543802
12376,2,1,6,20,0,1,1,1,0.6,0.6212,0.4,0.3582,4,362.389990337331
12377,2,1,6,21,0,1,1,1,0.58,0.5455,0.49,0.2537,4,332.9394716737785
12378,2,1,6,22,0,1,1,1,0.56,0.5303,0.52,0.2836,4,330.6596920384584
12379,2,1,6,23,0,1,1,1,0.58,0.5455,0.49,0.2985,4,346.87975676156225
12380,2,1,6,0,0,2,1,1,0.54,0.5152,0.68,0.4179,5,162.71699018981272
12381,2,1,6,1,0,2,1,2,0.52,0.5,0.77,0.3284,5,142.80302055192413
12382,2,1,6,2,0,2,1,3,0.52,0.5,0.72,0.2985,5,149.96415998907773
12383,2,1,6,3,0,2,1,3,0.5,0.4848,0.82,0.194,5,134.4788269472024
12384,2,1,6,4,0,2,1,3,0.5,0.4848,0.82,0.194,5,140.99406807926812
12385,2,1,6,5,0,2,1,3,0.48,0.4697,0.82,0.1642,5,142.01722800745398
12386,2,1,6,6,0,2,1,1,0.48,0.4697,0.82,0.2537,5,162.8097443985576
12387,2,1,6,7,0,2,1,1,0.48,0.4697,0.77,0.2985,5,177.71774902256016
12388,2,1,6,8,0,2,1,2,0.48,0.4697,0.77,0.2239,5,176.48815577765106
12389,2,1,6,9,0,2,1,2,0.52,0.5,0.72,0.2537,5,200.89089530068918
12390,2,1,6,10,0,2,1,2,0.52,0.5,0.63,0.2985,5,221.78526845931935
12391,2,1,6,11,0,2,1,2,0.56,0.5303,0.56,0.194,5,246.45381458858864
12392,2,1,6,12,0,2,1,2,0.54,0.5152,0.56,0.2239,5,248.68936801168613
12393,2,1,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642,5,299.1317276397207
12394,2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,5,285.27273449764414
12395,2,1,6,15,0,2,1,2,0.58,0.5455,0.46,0.1343,5,291.180763477317
12396,2,1,6,16,0,2,1,1,0.6,0.6212,0.43,0.194,5,330.002258990211
12397,2,1,6,17,0,2,1,1,0.6,0.6212,0.43,0.0,5,332.5777289662824
12398,2,1,6,18,0,2,1,1,0.6,0.6212,0.43,0.194,5,343.03274125434234
12399,2,1,6,19,0,2,1,1,0.58,0.5455,0.46,0.2537,5,325.89636520620684
12400,2,1,6,20,0,2,1,1,0.56,0.5303,0.49,0.2239,5,322.4041920759752
12401,2,1,6,21,0,2,1,1,0.54,0.5152,0.56,0.1642,5,312.34399491616966
12402,2,1,6,22,0,2,1,1,0.56,0.5303,0.52,0.1045,5,328.52011094931254
12403,2,1,6,23,0,2,1,1,0.54,0.5152,0.56,0.0896,5,323.8594930141302
12404,2,1,6,0,0,3,1,1,0.52,0.5,0.59,0.0896,6,166.10431345242907
12405,2,1,6,1,0,3,1,1,0.52,0.5,0.68,0.0,6,157.33061973427795
12406,2,1,6,2,0,3,1,1,0.5,0.4848,0.68,0.0,6,158.9334043475357
12407,2,1,6,3,0,3,1,1,0.46,0.4545,0.82,0.0,6,134.69699922823557
12408,2,1,6,4,0,3,1,1,0.46,0.4545,0.82,0.1045,6,143.33443667886522
12409,2,1,6,5,0,3,1,1,0.48,0.4697,0.77,0.0,6,160.12289867945952
12410,2,1,6,6,0,3,1,1,0.48,0.4697,0.77,0.0,6,166.6381398115252
12411,2,1,6,7,0,3,1,1,0.5,0.4848,0.72,0.0,6,185.52324147323665
12412,2,1,6,8,0,3,1,1,0.54,0.5152,0.68,0.0,6,207.84976417754592
12413,2,1,6,9,0,3,1,1,0.56,0.5303,0.6,0.0896,6,233.04424788753266
12414,2,1,6,10,0,3,1,1,0.6,0.6212,0.46,0.0896,6,285.7984696837452
12415,2,1,6,11,0,3,1,1,0.62,0.6212,0.43,0.0896,6,297.831331803671
12416,2,1,6,12,0,3,1,1,0.62,0.6212,0.38,0.0,6,310.00992795671664
12417,2,1,6,13,0,3,1,1,0.62,0.6212,0.41,0.0896,6,313.8549983351163
12418,2,1,6,14,0,3,1,1,0.64,0.6212,0.38,0.0,6,324.0682548077374
12419,2,1,6,15,0,3,1,1,0.64,0.6212,0.38,0.0,6,330.58349593980313
12420,2,1,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343,6,335.33633833198076
12421,2,1,6,17,0,3,1,1,0.62,0.6212,0.43,0.1343,6,337.8305506098434
12422,2,1,6,18,0,3,1,3,0.6,0.6212,0.53,0.194,6,317.1047188917547
12423,2,1,6,19,0,3,1,1,0.56,0.5303,0.73,0.2985,6,282.98332329790355
12424,2,1,6,20,0,3,1,1,0.54,0.5152,0.73,0.2836,6,284.30907389734875
12425,2,1,6,21,0,3,1,1,0.54,0.5152,0.73,0.1642,6,288.39952803959125
12426,2,1,6,22,0,3,1,1,0.52,0.5,0.77,0.0896,6,282.50095995205027
12427,2,1,6,23,0,3,1,1,0.52,0.5,0.77,0.0,6,287.19659543681144
12428,2,1,6,0,0,4,1,1,0.52,0.5,0.77,0.1343,7,141.5710264559717
12429,2,1,6,1,0,4,1,1,0.52,0.5,0.77,0.1642,7,148.69347974043038
12430,2,1,6,2,0,4,1,1,0.52,0.5,0.77,0.0896,7,153.6937367063251
12431,2,1,6,3,0,4,1,1,0.5,0.4848,0.77,0.1045,7,155.59911199084218
12432,2,1,6,4,0,4,1,1,0.46,0.4545,0.88,0.1045,7,135.85248327251276
12433,2,1,6,5,0,4,1,1,0.48,0.4697,0.82,0.0896,7,155.95714305406855
12434,2,1,6,6,0,4,1,1,0.46,0.4545,0.88,0.1045,7,148.88296553664418
12435,2,1,6,7,0,4,1,1,0.5,0.4848,0.82,0.1642,7,175.38950934573214
12436,2,1,6,8,0,4,1,1,0.52,0.5,0.77,0.0,7,190.96557785141474
12437,2,1,6,9,0,4,1,1,0.58,0.5455,0.68,0.0,7,225.66196108536977
12438,2,1,6,10,0,4,1,1,0.6,0.6061,0.64,0.0896,7,256.498355399038
12439,2,1,6,11,0,4,1,1,0.66,0.6212,0.47,0.2239,7,298.1256294994936
12440,2,1,6,12,0,4,1,1,0.7,0.6364,0.42,0.0,7,313.51714909715383
12441,2,1,6,13,0,4,1,1,0.7,0.6364,0.37,0.2836,7,333.27472770080306
12442,2,1,6,14,0,4,1,1,0.72,0.6515,0.37,0.2537,7,344.06965654183693
12443,2,1,6,15,0,4,1,1,0.74,0.6515,0.3,0.0,7,356.9367225454844
12444,2,1,6,16,0,4,1,1,0.72,0.6515,0.34,0.2239,7,360.9847338644204
12445,2,1,6,17,0,4,1,1,0.72,0.6515,0.34,0.2537,7,368.1051563390048
12446,2,1,6,18,0,4,1,1,0.7,0.6364,0.34,0.2836,7,370.3407097621023
12447,2,1,6,19,0,4,1,1,0.7,0.6364,0.34,0.2836,7,376.855950894168
12448,2,1,6,20,0,4,1,1,0.66,0.6212,0.36,0.2985,7,374.74029732448207
12449,2,1,6,21,0,4,1,1,0.62,0.6212,0.41,0.3284,7,372.32410076687756
12450,2,1,6,22,0,4,1,1,0.6,0.6212,0.46,0.1642,7,366.9939468302938
12451,2,1,6,23,0,4,1,1,0.56,0.5303,0.52,0.1343,7,338.635732215075
12452,2,1,6,0,0,5,1,1,0.56,0.5303,0.56,0.1642,8,184.90362919091794
12453,2,1,6,1,0,5,1,1,0.56,0.5303,0.56,0.1642,8,191.41887032298362
12454,2,1,6,2,0,5,1,1,0.56,0.5303,0.56,0.0,8,194.59952164157377
12455,2,1,6,3,0,5,1,1,0.54,0.5152,0.6,0.0896,8,192.06110002495532
12456,2,1,6,4,0,5,1,1,0.52,0.5,0.63,0.0,8,187.3545025899377
12457,2,1,6,5,0,5,1,1,0.5,0.4848,0.72,0.1045,8,177.61015431884718
12458,2,1,6,6,0,5,1,1,0.52,0.5,0.68,0.0896,8,194.72162983308917
12459,2,1,6,7,0,5,1,1,0.52,0.5,0.72,0.1045,8,195.55309310178663
12460,2,1,6,8,0,5,1,1,0.58,0.5455,0.6,0.0896,8,234.43666206545296
12461,2,1,6,9,0,5,1,1,0.62,0.6212,0.53,0.1642,8,274.34511116031956
12462,2,1,6,10,0,5,1,1,0.66,0.6212,0.47,0.2537,8,293.7131691055357
12463,2,1,6,11,0,5,1,1,0.7,0.6364,0.42,0.2537,8,313.6516720115832
12464,2,1,6,12,0,5,1,1,0.72,0.6515,0.39,0.3284,8,331.060604382026
12465,2,1,6,13,0,5,1,1,0.74,0.6515,0.37,0.2537,8,340.07985939224966
12466,2,1,6,14,0,5,1,1,0.76,0.6667,0.31,0.3881,8,363.2165183160216
12467,2,1,6,15,0,5,1,1,0.76,0.6667,0.29,0.2836,8,370.60274739683723
12468,2,1,6,16,0,5,1,1,0.76,0.6667,0.29,0.2985,8,377.42057920016225
12469,2,1,6,17,0,5,1,1,0.76,0.6667,0.29,0.194,8,381.813624013664
12470,2,1,6,18,0,5,1,1,0.76,0.6667,0.27,0.2239,8,391.9292615654365
12471,2,1,6,19,0,5,1,1,0.74,0.6515,0.3,0.2239,8,389.0422697777236
12472,2,1,6,20,0,5,1,1,0.72,0.6515,0.32,0.1343,8,389.71687640828156
12473,2,1,6,21,0,5,1,1,0.7,0.6364,0.37,0.1343,8,383.86225701070157
12474,2,1,6,22,0,5,1,1,0.68,0.6364,0.41,0.1045,8,382.7581036787316
12475,2,1,6,23,0,5,1,1,0.64,0.6212,0.57,0.1642,8,360.59996306150117
12476,2,1,6,0,0,6,0,1,0.64,0.6212,0.53,0.1045,9,217.48486659382553
12477,2,1,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,9,223.6975170546319
12478,2,1,6,2,0,6,0,1,0.64,0.6212,0.5,0.2239,9,237.42991224875098
12479,2,1,6,3,0,6,0,1,0.62,0.6212,0.57,0.0,9,227.8941805499418
12480,2,1,6,4,0,6,0,1,0.62,0.6212,0.57,0.0,9,234.40942168200752
12481,2,1,6,5,0,6,0,1,0.6,0.6212,0.56,0.1045,9,243.51560667940473
12482,2,1,6,6,0,6,0,1,0.56,0.5303,0.64,0.1045,9,212.77141994926507
12483,2,1,6,7,0,6,0,1,0.58,0.5455,0.64,0.1045,9,224.19911760013875
12484,2,1,6,8,0,6,0,1,0.62,0.6061,0.61,0.1045,9,252.74715871973476
12485,2,1,6,9,0,6,0,1,0.64,0.6212,0.57,0.1642,9,271.3480617427009
12486,2,1,6,10,0,6,0,1,0.7,0.6515,0.51,0.1045,9,296.45766314885486
12487,2,1,6,11,0,6,0,1,0.76,0.6667,0.35,0.0,9,331.76432779345384
12488,2,1,6,12,0,6,0,1,0.8,0.697,0.29,0.2537,9,362.210642758536
12489,2,1,6,13,0,6,0,1,0.82,0.697,0.24,0.2836,9,377.8439012981685
12490,2,1,6,14,0,6,0,1,0.82,0.697,0.23,0.194,9,384.03612891658656
12491,2,1,6,15,0,6,0,1,0.84,0.7121,0.2,0.2985,9,402.05024262954805
12492,2,1,6,16,0,6,0,1,0.82,0.697,0.24,0.194,9,395.570019047061
12493,2,1,6,17,0,6,0,1,0.84,0.7121,0.24,0.0,9,403.03238888449357
12494,2,1,6,18,0,6,0,1,0.82,0.697,0.24,0.2239,9,409.2077134635854
12495,2,1,6,19,0,6,0,1,0.8,0.697,0.29,0.1642,9,405.9997558455656
12496,2,1,6,20,0,6,0,1,0.76,0.6667,0.35,0.2239,9,394.94848129043237
12497,2,1,6,21,0,6,0,1,0.74,0.6515,0.4,0.194,9,388.46109308301266
12498,2,1,6,22,0,6,0,1,0.7,0.6515,0.58,0.1642,9,365.37680529295665
12499,2,1,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642,9,362.5153701626905
12500,2,1,6,0,0,0,0,1,0.66,0.6212,0.69,0.1045,10,185.19960675595095
12501,2,1,6,1,0,0,0,1,0.64,0.6061,0.73,0.1343,10,181.44676083454658
12502,2,1,6,2,0,0,0,1,0.64,0.6061,0.69,0.1343,10,193.94837050123994
12503,2,1,6,3,0,0,0,1,0.64,0.6061,0.73,0.1045,10,193.8720617561593
12504,2,1,6,4,0,0,0,1,0.62,0.5909,0.78,0.0896,10,187.68929502987314
12505,2,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.0896,10,211.55847729676972
12506,2,1,6,6,0,0,0,1,0.62,0.5909,0.73,0.0,10,206.38313231498452
12507,2,1,6,7,0,0,0,1,0.6,0.5758,0.78,0.1045,10,202.6507092359685
12508,2,1,6,8,0,0,0,1,0.64,0.6061,0.73,0.0896,10,226.1456767452285
12509,2,1,6,9,0,0,0,1,0.7,0.6515,0.58,0.0,10,267.97645047637354
12510,2,1,6,10,0,0,0,1,0.76,0.6818,0.4,0.1045,10,314.37974729988593
12511,2,1,6,11,0,0,0,1,0.76,0.6818,0.45,0.0896,10,313.1094370924078
12512,2,1,6,12,0,0,0,1,0.82,0.7121,0.3,0.0,10,351.0811555490809
12513,2,1,6,13,0,0,0,1,0.84,0.7273,0.28,0.1343,10,368.2294151283511
12514,2,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.1343,10,371.751471993103
12515,2,1,6,15,0,0,0,1,0.84,0.7273,0.3,0.2239,10,380.0863187724733
12516,2,1,6,16,0,0,0,1,0.84,0.7424,0.36,0.2836,10,382.693455871981
12517,2,1,6,17,0,0,0,1,0.82,0.7424,0.41,0.2836,10,380.69789174887296
12518,2,1,6,18,0,0,0,1,0.82,0.7273,0.38,0.2239,10,386.6314605125258
12519,2,1,6,19,0,0,0,1,0.82,0.7121,0.28,0.2836,10,405.4404045441537
12520,2,1,6,20,0,0,0,1,0.76,0.6818,0.48,0.1642,10,368.77181504619944
12521,2,1,6,21,0,0,0,1,0.72,0.6818,0.62,0.1642,10,352.2790771332898
12522,2,1,6,22,0,0,0,1,0.7,0.6515,0.65,0.1642,10,345.5330300711049
12523,2,1,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045,10,366.2244791626654
12524,2,1,6,0,0,1,1,1,0.7,0.6515,0.65,0.1045,11,202.01905593180598
12525,2,1,6,1,0,1,1,1,0.66,0.6212,0.74,0.1642,11,186.47800497570202
12526,2,1,6,2,0,1,1,1,0.66,0.6212,0.74,0.1045,11,191.7808526128561
12527,2,1,6,3,0,1,1,1,0.64,0.5909,0.78,0.1045,11,183.53821341701436
12528,2,1,6,4,0,1,1,1,0.64,0.5909,0.78,0.1343,11,190.65863589159878
12529,2,1,6,5,0,1,1,1,0.64,0.5909,0.78,0.1343,11,197.1738770236645
12530,2,1,6,6,0,1,1,1,0.62,0.5758,0.83,0.1045,11,190.7140762835658
12531,2,1,6,7,0,1,1,1,0.64,0.5909,0.78,0.1045,11,209.59917794527723
12532,2,1,6,8,0,1,1,1,0.66,0.6212,0.74,0.1343,11,231.47748074776908
12533,2,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.1343,11,261.26140746291617
12534,2,1,6,10,0,1,1,1,0.72,0.6818,0.62,0.1642,11,281.6451489416253
12535,2,1,6,11,0,1,1,2,0.76,0.6818,0.48,0.2239,11,306.1509124027742
12536,2,1,6,12,0,1,1,2,0.8,0.7273,0.43,0.194,11,333.22587036281936
12537,2,1,6,13,0,1,1,2,0.8,0.7121,0.41,0.2985,11,340.9718801488442
12538,2,1,6,14,0,1,1,2,0.82,0.7273,0.34,0.2836,11,362.57313206405684
12539,2,1,6,15,0,1,1,1,0.8,0.7121,0.41,0.3582,11,361.444606118691
12540,2,1,6,16,0,1,1,2,0.8,0.7121,0.41,0.4179,11,362.94239053486456
12541,2,1,6,17,0,1,1,2,0.8,0.7121,0.41,0.3582,11,368.2452381720186
12542,2,1,6,18,0,1,1,2,0.8,0.7273,0.43,0.2985,11,374.43951347377754
12543,2,1,6,19,0,1,1,2,0.76,0.6818,0.48,0.3284,11,360.3950377778639
12544,2,1,6,20,0,1,1,2,0.74,0.6667,0.48,0.2239,11,359.9011827300045
12545,2,1,6,21,0,1,1,2,0.72,0.6667,0.58,0.194,11,349.8154457862189
12546,2,1,6,22,0,1,1,2,0.72,0.6667,0.58,0.194,11,356.3306869182845
12547,2,1,6,23,0,1,1,2,0.7,0.6515,0.58,0.2239,11,358.5406836839353
12548,2,1,6,0,0,2,1,2,0.7,0.6515,0.58,0.2239,12,210.1877370420129
12549,2,1,6,1,0,2,1,2,0.68,0.6364,0.65,0.1642,12,200.12753988220743
12550,2,1,6,2,0,2,1,2,0.68,0.6364,0.65,0.194,12,207.24796235679185
12551,2,1,6,3,0,2,1,2,0.66,0.6212,0.69,0.2537,12,204.07677193033362
12552,2,1,6,4,0,2,1,3,0.6,0.5455,0.88,0.1642,12,151.6794140267631
12553,2,1,6,5,0,2,1,3,0.6,0.5455,0.88,0.1343,12,157.58744300643588
12554,2,1,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,12,170.33253434930535
12555,2,1,6,7,0,2,1,3,0.62,0.5606,0.88,0.2537,12,177.92961212175175
12556,2,1,6,8,0,2,1,2,0.62,0.5606,0.88,0.2239,12,190.0695221221025
12557,2,1,6,9,0,2,1,2,0.64,0.5758,0.89,0.2836,12,201.21302113423093
12558,2,1,6,10,0,2,1,3,0.64,0.5758,0.89,0.2836,12,201.49841205549285
12559,2,1,6,11,0,2,1,3,0.66,0.6061,0.83,0.3582,12,227.2797019489509
12560,2,1,6,12,0,2,1,3,0.66,0.6061,0.83,0.2537,12,231.67274676245265
12561,2,1,6,13,0,2,1,3,0.66,0.6061,0.83,0.194,12,236.97559439960676
12562,2,1,6,14,0,2,1,3,0.64,0.5758,0.89,0.2537,12,226.95216443136275
12563,2,1,6,15,0,2,1,3,0.66,0.5909,0.89,0.194,12,237.14191192987803
12564,2,1,6,16,0,2,1,2,0.66,0.5909,0.89,0.2836,12,251.7066089200521
12565,2,1,6,17,0,2,1,2,0.66,0.5909,0.89,0.2836,12,258.2218500521178
12566,2,1,6,18,0,2,1,1,0.68,0.6364,0.83,0.194,12,290.78301227482257
12567,2,1,6,19,0,2,1,1,0.68,0.6364,0.83,0.194,12,297.2982534068883
12568,2,1,6,20,0,2,1,1,0.68,0.6364,0.83,0.194,12,303.81349453895405
12569,2,1,6,21,0,2,1,1,0.68,0.6364,0.83,0.1045,12,308.51116083358943
12570,2,1,6,22,0,2,1,1,0.66,0.5909,0.94,0.1045,12,285.90776477023064
12571,2,1,6,23,0,2,1,3,0.66,0.5909,0.94,0.2239,12,282.3880924705121
12572,2,1,6,0,0,3,1,2,0.66,0.5909,0.94,0.194,13,139.65778388700056
12573,2,1,6,1,0,3,1,1,0.64,0.5909,0.78,0.0,13,171.38073362549704
12574,2,1,6,2,0,3,1,1,0.62,0.5758,0.83,0.1343,13,168.2534918889997
12575,2,1,6,3,0,3,1,1,0.62,0.5758,0.83,0.194,13,175.98112651597705
12576,2,1,6,4,0,3,1,1,0.6,0.5606,0.83,0.1343,13,176.37151763432314
12577,2,1,6,5,0,3,1,1,0.6,0.5606,0.83,0.194,13,184.0991522613005
12578,2,1,6,6,0,3,1,1,0.6,0.5606,0.83,0.2239,13,191.22160554575916
12579,2,1,6,7,0,3,1,1,0.6,0.5606,0.83,0.2985,13,199.25183084399592
12580,2,1,6,8,0,3,1,2,0.62,0.5909,0.73,0.5224,13,227.82163820349405
12581,2,1,6,9,0,3,1,2,0.64,0.6061,0.69,0.5821,13,246.44809788390697
12582,2,1,6,10,0,3,1,2,0.64,0.6061,0.65,0.4179,13,255.61511773712473
12583,2,1,6,11,0,3,1,2,0.66,0.6212,0.54,0.4478,13,284.0869843531706
12584,2,1,6,12,0,3,1,2,0.68,0.6364,0.44,0.4179,13,309.87339118822035
12585,2,1,6,13,0,3,1,2,0.7,0.6364,0.45,0.3881,13,315.31470343099977
12586,2,1,6,14,0,3,1,2,0.72,0.6515,0.37,0.4179,13,339.29476283620056
12587,2,1,6,15,0,3,1,1,0.72,0.6515,0.32,0.4925,13,361.0377990135256
12588,2,1,6,16,0,3,1,1,0.72,0.6515,0.3,0.4925,13,370.5462244129052
12589,2,1,6,17,0,3,1,1,0.72,0.6515,0.32,0.4925,13,374.0682812776571
12590,2,1,6,18,0,3,1,1,0.72,0.6515,0.32,0.4478,13,379.67575039594465
12591,2,1,6,19,0,3,1,1,0.7,0.6364,0.34,0.3881,13,377.09851390442384
12592,2,1,6,20,0,3,1,1,0.68,0.6364,0.36,0.4179,13,380.19790752480515
12593,2,1,6,21,0,3,1,1,0.64,0.6212,0.44,0.3582,13,367.58771698700673
12594,2,1,6,22,0,3,1,1,0.62,0.6212,0.5,0.2985,13,362.88316723533
